ID,death,protein metabolism,cell cycle and proliferation,other metabolic processes,signal transduction,stress response,developmental processes,cell adhesion,DNA metabolism,cell-cell signaling,other biological processes,cell organization and biogenesis,RNA metabolism,transport
Q9UKX5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9UKX7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9UKX2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9UKX3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B7ZL88,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q6PHW0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0Y636,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H0Y635,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H0Y638,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I3L470,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9Y5J1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P45983,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B5MCS1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S4R3U5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F8W9W3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F8W9W2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S4R3U8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B7Z8H7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7Z5G4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B7Z8H2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q7Z5G9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E7EU05,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E7EU07,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P08195,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P23378,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E7EU09,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P27469,1,0,0,0,0,0,0,0,0,0,0,0,0,0
J3KP33,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q5T9E7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q5W0Z9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9UEF7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9H237,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q5TBC7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H0YHX6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H0YHX3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F5H208,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q6VVB1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F5H206,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B4DPQ7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
H7C315,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PH57,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q8IV92,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q8IV91,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P41091,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9UJT9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9UJT1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9UJT0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F5H8E5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H0YF21,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H0YF26,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q6NX45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B4DKD2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D6RHK2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9H6L5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9H6L2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q8WUI4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9HC47,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9HC44,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8N5Y2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H0YA90,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q8N5Y8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
K7EJ01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K7EJ09,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B1AKM8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B1AKM6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q96N58,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F5H1V6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J3KSY8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5T215,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5T211,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q5T210,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B4DXY7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O60830,0,1,0,0,0,0,0,0,0,0,0,0,0,0
O60831,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O60832,0,0,1,0,0,0,0,0,0,0,0,0,0,0
H3BV50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A8MWX3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B4DNT3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C9JHL0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q7LDG7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9UHF5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q9NVW2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A2ADX3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F5H7H6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P17900,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8VUC8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
F8W156,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F8W154,0,0,0,0,0,1,0,0,0,0,0,0,0,0
F8W152,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0YMS9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F2Z2Q3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F2Z2Q2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q765I0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q13029,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q13023,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9BXL7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q13021,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8WDV0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q8N1K5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M0QZV7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M0QZV4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P58546,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q92527,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A6NGV6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P49848,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B7Z913,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P43007,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P43005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P43004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K7EMR7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C9J0A7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C9J0A5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E7EVU7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9NPI9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E7EVU1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9NPI5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9NPI6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9NPI1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q9NPI0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C9JEC2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H0YN05,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y3C6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C9JEC8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C9JEC9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P04179,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q05397,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14249,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q14246,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q14244,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q14242,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q14240,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q14241,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J3KS70,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J3KS73,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J3KS79,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K7ERF1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q5JT03,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q7RTN6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q5JT07,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q5JT04,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q5JT05,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P46695,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S4R407,0,0,0,0,0,0,1,0,0,0,0,0,0,0
G3V5L0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
G3V5L7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G3V5L5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q96LT9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96LT7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96LT4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O94955,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O94956,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O94952,0,1,0,0,0,0,0,0,0,0,0,0,0,0
O94953,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q14790,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C9JBC2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C9J6W9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P16298,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C9JBC5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C9J6W2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q16790,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q16795,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q16798,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q16799,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P62280,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D6REM9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I3L4L3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D6REM7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PQB3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PQB7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E9PQB6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PQB9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I3L2P5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I3L2P7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E9PGY3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q3SY37,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q75T13,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96MR9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P11413,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PG37,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PG32,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E9PG39,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16134,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9C0A1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8VUV1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M0QX90,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D6R9N7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A6NJW9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8VXJ4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8VXJ5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D6R9N3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M0QX96,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q15532,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q2M3D2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E5RFY7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E5RFY4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I3L3R9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q13568,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q13569,0,0,0,0,0,0,0,0,1,0,0,0,0,0
O95777,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I3L3R2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I3L3R1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F5H4X2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I3L3R7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q13563,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q13561,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9BY07,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C9J269,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9BY08,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q8NE62,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E5RHL8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E5RHL9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P13473,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O00203,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E5RHL5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E5RHL2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O00204,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E5RHL1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H0YK84,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B4DE68,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H0YK83,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B4DE62,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B4DE60,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H3BTR4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H3BTR7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E5RGM8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E5RGM3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E5RGM6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E5RGM4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E5RGM5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96AQ8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q6ZTM6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q96C90,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q96AQ2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96AQ6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96AQ7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q08708,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P21145,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P24310,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P24311,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q00577,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q5T0I0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
D6RB26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E5RIJ0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q6A555,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9UID6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E5RIJ4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q01628,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D6RB21,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E5RIJ8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B0ZBF8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B0ZBF6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B0ZBF7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9H3F6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q6ZW61,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H0Y9P9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A1E959,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q70IA6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C9JC11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8VYL1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F5GWZ3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9GZM8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9GZM5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9GZM7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9GZM3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E7ET49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P35606,0,0,0,0,0,0,0,0,0,0,0,1,0,0
G3V296,0,0,0,0,0,0,1,0,0,0,0,0,0,0
G3V295,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P35609,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9IZ41,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C9IZ47,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9IZ46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TDB8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q6P1M0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q6P1M3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B4DF95,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B1ANL0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q8TDB6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q8TDB4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9JP06,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U3KPX7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P57086,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P57087,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P57082,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P57081,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P57088,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q5JSK8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F8VVC4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P20366,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q8WU76,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q8WU79,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B1AMB7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B1AMB6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B4DNI9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B4DNI8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q8TED0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8TED1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q8TED4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O43598,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O43597,0,1,0,0,0,0,0,0,0,0,0,0,0,0
O43592,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O43593,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P40121,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P40123,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P40126,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H7C1B5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H7C1B4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9BQC3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q86X52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9BQC6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q86X55,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9NYI0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
J3KRP2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J3KRP7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P40692,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P33778,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C9J0Z4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P21964,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PFP1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PKP2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E9PKP6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E9PKP4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PKP8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9HBW0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q96BT7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I3L259,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I3L253,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I3L252,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I3L254,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J3KSR3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9NZI2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9NZI7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9NZI6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J3KSR5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M0R193,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q9NZI8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M0R197,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M0R196,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B8ZZ48,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F5H3V9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q96L12,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96L15,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D3W0D1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9HBR0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B1AN62,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0YKR9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C9JKD7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PHV1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H0YDU2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E9PHV4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H3BU10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
H3BU13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9J6L6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C9J6L7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E9PGV7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9J6L5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q6DN14,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q8TF32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H0YMZ1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P34925,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9NTW7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H0YKR4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0YBJ0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y2P8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M0QXS5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9Y2P0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O60583,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9Y2P5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y2P4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9Y2P7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P18848,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9NYU2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P18847,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P18846,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E9PNX5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PNX1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C9J7B5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q96S99,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H0YMA6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H0YMA5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8VU10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K7EMD7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H0YMA1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
K7EMD5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K7EMD9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M0QXV4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M0QXV5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P01040,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P01042,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15050,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96S21,0,1,0,0,0,0,0,0,0,0,0,0,0,0
O00590,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I3L3I9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G3V1N8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5FBW6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
G3V1N5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
I3L3I0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
G3V1N6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
G3V1N3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I3L3I5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9Y4J8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
O95219,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M0R0K3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
